the_geom,GEOID,FSHRI,FVI_storm_surge_present,FVI_storm_surge_2050s,FVI_storm_surge_2080s,FVI_tidal_2020s,FVI_tidal_2050s,FVI_tidal_2080s,flood_risk_score
"MULTIPOLYGON (((-73.942279 40.84215400000001, -73.942013 40.84281, -73.939334 40.841680999999994, -73.937929 40.84108699999999, -73.936464 40.84048200000001, -73.937205 40.839468, -73.937332 40.839294, -73.93792 40.83849, -73.938343 40.837909, -73.939827 40.838497999999994, -73.94114 40.839180000000006, -73.943066 40.840193000000006, -73.942279 40.84215400000001)))",36061025100,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-74.005829 40.736534, -74.00585800000002 40.73692599999999, -74.005774 40.73716900000001, -74.005687 40.737551999999994, -74.005591 40.738139, -74.005158 40.740858, -74.005063 40.740818, -74.002744 40.739844999999995, -74.002523 40.739752999999986, -73.999684 40.738552, -74.000183 40.73786499999999, -74.000647 40.73722999999999, -74.001095 40.736563999999994, -74.001948 40.736414, -74.003527 40.736178, -74.005126 40.735961, -74.00596 40.735845, -74.005829 40.736534)))",36061007700,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.963384 40.803627999999996, -73.962926 40.804256, -73.962475 40.80488600000001, -73.962008 40.805508999999994, -73.960074 40.804705999999996, -73.959826 40.805435, -73.959357 40.806121, -73.958407 40.807419, -73.957617 40.80867099999999, -73.957245 40.809403999999994, -73.958272 40.810629, -73.957808 40.811263999999994, -73.954966 40.810064, -73.95543 40.809428999999994, -73.956344 40.808174, -73.956806 40.807546, -73.957266 40.806915999999994, -73.957722 40.806291, -73.958182 40.805597, -73.958254 40.804714, -73.95820400000001 40.80389400000001, -73.95824900000001 40.803106999999976, -73.959147 40.801844, -73.959647 40.80115599999999, -73.961077 40.80179999999999, -73.963861 40.802972000000004, -73.963384 40.803627999999996)))",36061019701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.9848017882995 40.797690348592596, -73.9844174404187 40.79821928535879, -73.978316 40.795687, -73.976233 40.794828, -73.974162 40.79395199999999, -73.973435 40.793646, -73.972739 40.793353, -73.971316 40.792753, -73.971773 40.792127, -73.972233 40.791498, -73.972593 40.79100199999999, -73.97269 40.79086999999999, -73.973147 40.79024400000001, -73.974565 40.79084199999999, -73.975989 40.79143799999999, -73.977691 40.792164, -73.980109 40.793130000000005, -73.9863054917522 40.79562096280559, -73.9848017882995 40.797690348592596)))",36061017900,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.991638 40.726833000000006, -73.991548 40.72708899999999, -73.991285 40.727762, -73.99079 40.728352, -73.990359 40.728929, -73.989902 40.729558, -73.989482 40.73013299999999, -73.987239 40.72919199999999, -73.984875 40.728193999999995, -73.985753 40.726987999999984, -73.986176 40.726409000000004, -73.986623 40.725795999999995, -73.987053 40.72520299999999, -73.987502 40.72458400000001, -73.98987 40.725582, -73.991794 40.726391, -73.991638 40.726833000000006)))",36061003800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.999633 40.753917999999985, -73.999143 40.754585, -73.998288 40.75422299999999, -73.996304 40.753389, -73.993464 40.752190000000006, -73.993948 40.751522000000016, -73.994844 40.750293, -73.995299 40.749671, -73.99812 40.750903, -73.999305 40.751376, -74.000975 40.75205499999999, -73.999633 40.753917999999985)))",36061010300,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.1599999999999997
"MULTIPOLYGON (((-73.9610738118826 40.83182908350909, -73.9599711217338 40.834407246142405, -73.952247 40.83128, -73.949688 40.83024399999999, -73.948139 40.82959899999999, -73.945292 40.82840099999999, -73.94620300000001 40.827154, -73.946661 40.826529, -73.947117 40.82590400000001, -73.94996 40.827103999999984, -73.951273 40.82765799999999, -73.951969 40.827041, -73.953523 40.827282999999994, -73.95442900000002 40.828074, -73.9614792760709 40.83088108137041, -73.9610738118826 40.83182908350909)))",36061023300,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.963729 40.77699400000001, -73.96323000000001 40.77767699999998, -73.96316 40.777772, -73.962303 40.778947, -73.961361 40.780241, -73.959774 40.779542, -73.95816500000001 40.77886099999999, -73.958627 40.778227, -73.95909 40.777592, -73.959775 40.776654, -73.960017 40.77632299999999, -73.960515 40.775642, -73.961014 40.77495799999999, -73.961475 40.774324, -73.963087 40.775003, -73.964687 40.775677, -73.963729 40.77699400000001)))",36061014200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.959182 40.771697, -73.958717 40.77233100000001, -73.958619 40.77246400000001, -73.958255 40.77296499999999, -73.957794 40.77360000000001, -73.957294 40.77428299999999, -73.955055 40.77333699999999, -73.952686 40.77233999999999, -73.953188 40.771657000000005, -73.953649 40.771024, -73.95386 40.770731999999995, -73.954112 40.77038900000001, -73.954575 40.769755, -73.95503700000002 40.76911999999998, -73.957404 40.77012, -73.959645 40.771064, -73.959182 40.771697)))",36061013400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.95924 40.763366, -73.958781 40.76398999999999, -73.957869 40.765242, -73.957412 40.765868, -73.95516 40.764918, -73.954701 40.765545, -73.95244 40.764585, -73.95230800000002 40.764555, -73.949972 40.763646, -73.951517 40.761974, -73.952541 40.76049, -73.953606 40.75953599999999, -73.953843 40.759355000000006, -73.956313 40.76047700000001, -73.956705 40.760681, -73.95708 40.760855, -73.957888 40.761175, -73.957441 40.761789, -73.959695 40.76274, -73.95924 40.763366)))",36061011600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-74.002789 40.733616999999995, -74.001205 40.733843, -74.001389 40.734483, -74.001574 40.735127999999996, -74.00177 40.735761999999994, -74.001948 40.736414, -74.001095 40.736563999999994, -74.000647 40.73722999999999, -74.000183 40.73786499999999, -73.999684 40.738552, -73.99684 40.737361, -73.997341 40.736668, -73.997805 40.736032, -73.998274 40.735390999999986, -73.998714 40.73478399999999, -73.999188 40.734134, -73.999555 40.73361100000001, -74.000066 40.732929000000006, -74.000511 40.732315, -74.000954 40.73170600000001, -74.001663 40.732317999999985, -74.002124 40.732841, -74.002572 40.733372, -74.002789 40.733616999999995)))",36061007100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.968038 40.797250000000005, -73.967575 40.79787, -73.966662 40.799133, -73.966206 40.799761, -73.965711 40.800436999999995, -73.962869 40.79923999999998, -73.961478 40.798654, -73.960037 40.798038, -73.960979 40.796738, -73.96144 40.796110999999996, -73.962359 40.79485199999999, -73.962834 40.794202999999996, -73.964303 40.794787, -73.965628 40.795455999999994, -73.968476 40.796643, -73.968038 40.797250000000005)))",36061018900,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.972553 40.76489799999999, -73.971189 40.766767, -73.969585 40.766091, -73.967974 40.765413, -73.969337 40.763546999999996, -73.969801 40.762914, -73.971411 40.76358799999999, -73.973015 40.764279, -73.972553 40.76489799999999)))",36061011401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.9974235585593 40.78032035989289, -73.99588858750491 40.7824327759265, -73.9957877134895 40.7825715980149, -73.98919 40.779942000000005, -73.988521 40.779779, -73.988412 40.77973899999999, -73.987994 40.779545000000006, -73.987094 40.779164, -73.985448 40.778476, -73.985713 40.778111999999986, -73.986815 40.77659899999999, -73.987241 40.776017, -73.98843 40.77653099999999, -73.988774 40.776673, -73.989201 40.776859, -73.990168 40.777251, -73.99032 40.77731699999999, -73.990914 40.777542, -73.990761 40.777688, -73.993869 40.778096999999995, -73.9978192075965 40.7797758705572, -73.9974235585593 40.78032035989289)))",36061015502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.939343 40.83161200000001, -73.938683 40.832801, -73.937957 40.833454, -73.936496 40.834569, -73.934911 40.835736, -73.934402 40.836054, -73.934705 40.835626000000005, -73.933006 40.83567899999999, -73.933144 40.834814999999985, -73.933459 40.833184, -73.933059 40.828156, -73.934555 40.82804699999999, -73.934676 40.828043, -73.934837 40.828031999999986, -73.93519 40.82829499999999, -73.937271 40.829154, -73.938588 40.82971700000001, -73.940167 40.83038299999999, -73.939343 40.83161200000001)))",36061024302,1.0,4.0,4.0,4.0,0.0,0.0,0.0,5.319999999999999
"MULTIPOLYGON (((-74.0230657739048 40.72041397072649, -74.01686400000001 40.71961100000001, -74.013046 40.71908599999999, -74.012292 40.719039, -74.012731 40.71711400000001, -74.012921 40.716398, -74.013195 40.715202999999995, -74.0137 40.713668, -74.014147 40.712213, -74.014358 40.711006000000005, -74.017987221648 40.7124019490226, -74.0177287614386 40.7136330035743, -74.0174361040846 40.7150269402605, -74.0171382563113 40.7164455990862, -74.017105 40.71660399999999, -74.0175363790452 40.716836907838605, -74.023193 40.719891, -74.0230657739048 40.72041397072649)))",36061031703,1.0,2.0,3.0,3.0,2.0,2.0,2.0,4.6
"MULTIPOLYGON (((-73.943187 40.849754999999995, -73.943097 40.85038800000001, -73.942039 40.851931, -73.940285 40.85132199999999, -73.939236 40.85117900000001, -73.938284 40.850909, -73.93736500000001 40.850645, -73.936661 40.850448, -73.935754 40.850168, -73.936397 40.849540999999995, -73.93707 40.848938999999994, -73.937672 40.84839199999999, -73.938036 40.84755799999999, -73.939524 40.847838, -73.941364 40.848184, -73.942054 40.84831700000001, -73.94248 40.84832000000001, -73.943576 40.847891999999995, -73.943187 40.849754999999995)))",36061026500,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.983822 40.765418, -73.983367 40.766045, -73.982877 40.76671499999999, -73.98238 40.767399999999995, -73.982147 40.76773, -73.981633 40.767732, -73.981431 40.767873999999985, -73.979076 40.766876, -73.976234 40.76567499999999, -73.97670300000001 40.764996, -73.977196 40.764323999999995, -73.977686 40.763645, -73.978601 40.762395999999995, -73.981434 40.763594000000005, -73.98247 40.764033, -73.984283 40.76479200000001, -73.983822 40.765418)))",36061013700,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-74.0206385265314 40.730390884779396, -74.0200622226958 40.732759054194, -74.010997 40.732321, -74.01045 40.73237699999999, -74.010255 40.732398, -74.008634 40.732643, -74.007523 40.732852, -74.006407 40.733053999999996, -74.006624 40.73166899999999, -74.006737 40.73094699999999, -74.00685700000001 40.73022799999999, -74.006973 40.729495, -74.00709 40.72877199999999, -74.009349 40.728988, -74.010544 40.72910000000001, -74.010871 40.72818000000001, -74.011376 40.72823300000001, -74.014886 40.72849499999999, -74.020968 40.72903699999999, -74.0206385265314 40.730390884779396)))",36061006900,1.0,2.0,3.0,3.0,0.0,0.0,0.0,3.1599999999999997
"MULTIPOLYGON (((-73.97269 40.79086999999999, -73.972593 40.79100199999999, -73.972233 40.791498, -73.971773 40.792127, -73.971316 40.792753, -73.968793 40.791698999999994, -73.968466 40.791562, -73.965632 40.790365, -73.966094 40.78973400000001, -73.966552 40.78910799999998, -73.96701 40.788475999999996, -73.96745 40.78786099999999, -73.96808000000001 40.78812500000001, -73.970299 40.789052999999996, -73.971969 40.78974999999999, -73.972458 40.78995499999999, -73.973147 40.79024400000001, -73.97269 40.79086999999999)))",36061017700,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.973524 40.757808, -73.973068 40.75843199999999, -73.972155 40.759681, -73.97124300000002 40.760937, -73.969625 40.760251, -73.968024 40.759578, -73.96848 40.75894999999999, -73.968936 40.75833, -73.969394 40.75770000000001, -73.969848 40.75707599999999, -73.970313 40.75645300000001, -73.97076 40.755825, -73.971217 40.755193, -73.97282 40.755869999999994, -73.974439 40.75655599999999, -73.973524 40.757808)))",36061010000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-74.0017706378558 40.695478442960585, -74.0010211025658 40.69657216162701, -74.0007893442333 40.6969103423875, -74.0002894402924 40.69763980006459, -73.999232809395 40.6991816313187, -73.998032 40.698762, -73.998847 40.69714100000001, -73.99942 40.69636100000001, -73.999461 40.69628, -73.999604 40.696068999999994, -74.000277 40.694959, -74.000701 40.694388, -74.000959 40.694069, -74.0024020737427 40.694557054434405, -74.0017706378558 40.695478442960585)), ((-74.014289 40.70454899999999, -74.013326 40.705031, -74.013254 40.705871, -74.012508 40.70676699999999, -74.01119 40.706278, -74.01027600000002 40.705946, -74.009866 40.70579699999999, -74.009984 40.70514800000001, -74.009462 40.704544999999996, -74.008986 40.704079, -74.00798 40.703189, -74.007732598465 40.702807791515504, -74.012691 40.70050599999999, -74.0136651056527 40.70083079165529, -74.013834 40.702405999999996, -74.014289 40.70454899999999)))",36061000900,1.0,3.0,3.0,3.0,0.0,0.0,2.0,4.24
"MULTIPOLYGON (((-73.963843 40.76530899999999, -73.963401 40.765911, -73.962929 40.766558999999994, -73.96247 40.767185000000005, -73.962014 40.76781199999999, -73.961403 40.76755399999998, -73.959777 40.766867999999995, -73.957412 40.765868, -73.957869 40.765242, -73.958781 40.76398999999999, -73.95924 40.763366, -73.959695 40.76274, -73.962064 40.763735, -73.964299 40.764683, -73.963843 40.76530899999999)))",36061011800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.988613 40.73132300000001, -73.988153 40.73196500000002, -73.987683 40.73260400000001, -73.98718 40.733292000000006, -73.984941 40.73234699999999, -73.985444 40.731658, -73.985909 40.73101900000001, -73.986375 40.73038, -73.986812 40.72977899999999, -73.987239 40.72919199999999, -73.989482 40.73013299999999, -73.988613 40.73132300000001)))",36061004002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.967039 40.772461, -73.966537 40.77314, -73.966074 40.77377299999999, -73.965148 40.775045, -73.964687 40.775677, -73.963087 40.775003, -73.961475 40.774324, -73.961939 40.773689999999995, -73.962402 40.773054, -73.962865 40.77241999999998, -73.963326 40.771785999999985, -73.963824 40.771103999999994, -73.964782 40.76979600000001, -73.966387 40.770478, -73.967994 40.77114699999999, -73.967039 40.772461)))",36061013000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.93331 40.849895, -73.932861 40.850506, -73.932433 40.851095, -73.931995 40.85169599999999, -73.931495 40.85238, -73.930996 40.853061999999994, -73.930916 40.85317, -73.930539 40.853684999999984, -73.929147 40.85309999999999, -73.927695 40.852488, -73.927927 40.85217099999999, -73.928151 40.851863, -73.928659 40.85118400000001, -73.929201 40.850523, -73.929633 40.849913, -73.930013 40.84931399999999, -73.930466 40.848696999999994, -73.930621 40.848481, -73.930884 40.84811899999999, -73.931393 40.847427999999994, -73.932849 40.84803800000001, -73.93423900000002 40.848626, -73.93331 40.849895)))",36061026900,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.978326 40.78314700000001, -73.977827 40.783831, -73.977365 40.784464, -73.976902 40.785098, -73.97405800000001 40.78390099999999, -73.971223 40.782706, -73.97172400000001 40.782021, -73.973571 40.779478, -73.976428 40.78065399999999, -73.975981 40.781267, -73.978823 40.782465, -73.978326 40.78314700000001)))",36061016500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.942865 40.821542, -73.942411 40.822163999999994, -73.941917 40.822836999999986, -73.941426 40.823507, -73.938586 40.82231, -73.935745 40.82110599999999, -73.936227 40.820437999999996, -73.936721 40.819770000000005, -73.937181 40.819144, -73.937641 40.81851700000001, -73.940477 40.81972100000001, -73.943322 40.820917, -73.942865 40.821542)))",36061023200,3.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.94004900000002 40.834491, -73.939775 40.835182999999994, -73.939888 40.83579399999999, -73.93995 40.836078, -73.940102 40.836945, -73.939994 40.83771399999999, -73.939827 40.838497999999994, -73.938343 40.837909, -73.93792 40.83849, -73.936383 40.83784999999999, -73.937383 40.83568999999999, -73.938037 40.834286, -73.938492 40.833842999999995, -73.939155 40.833277999999986, -73.94036 40.833786, -73.94004900000002 40.834491)))",36061024301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.988451 40.723276999999996, -73.987968 40.723942, -73.987502 40.72458400000001, -73.985286 40.723649, -73.982964 40.722671, -73.983444 40.722018999999996, -73.98373 40.721605999999994, -73.983824 40.721473, -73.985516 40.721985000000004, -73.985863 40.7221, -73.986285 40.722242, -73.987865 40.722697000000004, -73.988643 40.722933, -73.988451 40.723276999999996)))",36061003002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.946974 40.79996100000001, -73.946462 40.80066499999999, -73.945968 40.80134199999999, -73.945508 40.801971, -73.945052 40.802598999999994, -73.943436 40.80191899999999, -73.941825 40.80123999999999, -73.942285 40.80061299999999, -73.942743 40.799983, -73.942971 40.79967099999998, -73.943238 40.799309, -73.943742 40.798616, -73.944569 40.797483, -73.945096 40.79676400000001, -73.9467 40.79745, -73.948311 40.798128999999996, -73.946974 40.79996100000001)))",36061018400,4.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.996059 40.716231999999984, -73.994808 40.718457, -73.993828 40.71814499999999, -73.993095 40.71792200000001, -73.99222 40.717658, -73.991422 40.717418000000016, -73.991176 40.71734299999999, -73.989951 40.71697199999999, -73.989155 40.71670799999999, -73.989754 40.71555300000001, -73.99022 40.71440500000001, -73.990755 40.714554, -73.992562 40.71438799999999, -73.993016 40.714355999999995, -73.99414 40.714268999999994, -73.9945 40.714230999999984, -73.99484 40.71420899999999, -73.997504 40.71406900000001, -73.996059 40.716231999999984)))",36061001600,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.938539 40.817282000000006, -73.938087 40.817899999999995, -73.937641 40.81851700000001, -73.937181 40.819144, -73.936721 40.819770000000005, -73.936227 40.820437999999996, -73.934475 40.81969699999999, -73.934436 40.819151999999995, -73.933982 40.817704, -73.934454 40.817189, -73.935756 40.815326, -73.937253 40.81594499999999, -73.938991 40.816662999999984, -73.938539 40.817282000000006)))",36061021400,1.0,3.0,3.0,3.0,0.0,0.0,0.0,4.24
"MULTIPOLYGON (((-73.951199 40.78263400000001, -73.950739 40.78326200000001, -73.950282 40.783891, -73.948039 40.782942, -73.948501 40.782317, -73.948961 40.781689000000014, -73.949419 40.78106199999999, -73.950278 40.781425, -73.951659 40.78200799999999, -73.951199 40.78263400000001)))",36061015403,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.940241 40.846048, -73.939779 40.847210000000004, -73.939524 40.847838, -73.938036 40.84755799999999, -73.937672 40.84839199999999, -73.93707 40.848938999999994, -73.936397 40.849540999999995, -73.935471 40.849145, -73.93423900000002 40.848626, -73.934693 40.847999, -73.935172 40.847358, -73.935622 40.846726999999994, -73.936078 40.846104999999994, -73.93657 40.84543399999999, -73.937043 40.844787999999994, -73.937269 40.84447699999999, -73.937518 40.844136999999996, -73.938731 40.844635999999994, -73.938855 40.84467899999999, -73.939221 40.844829999999995, -73.940518 40.845369, -73.940241 40.846048)))",36061026300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.959217 40.80934099999999, -73.958726 40.810008, -73.958272 40.810629, -73.957245 40.809403999999994, -73.957617 40.80867099999999, -73.958407 40.807419, -73.960106 40.80812, -73.959217 40.80934099999999)))",36061020701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.989754 40.71555300000001, -73.989155 40.71670799999999, -73.988367 40.71644599999998, -73.986721 40.71595200000001, -73.985867 40.715697, -73.985013 40.715438, -73.984258 40.71520999999999, -73.983338 40.714932999999995, -73.982453 40.71469900000001, -73.984706 40.71451199999999, -73.985344 40.714462, -73.987165 40.71431199999999, -73.989337 40.714133000000004, -73.99022 40.71440500000001, -73.989754 40.71555300000001)))",36061001401,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.982211 40.740114999999996, -73.981762 40.740733000000006, -73.981312 40.74135099999999, -73.980859 40.74197000000001, -73.98041 40.742587, -73.978168 40.74164300000001, -73.9758 40.740643999999996, -73.976251 40.740026, -73.9767 40.73940999999999, -73.977148 40.738796, -73.977603 40.738172000000006, -73.978052 40.737554, -73.980418 40.73855, -73.982665 40.739497, -73.982211 40.740114999999996)))",36061006600,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.991285 40.727762, -73.990757 40.729741, -73.990722 40.729896999999994, -73.990505 40.730565, -73.99039 40.73128900000001, -73.990212 40.73199599999999, -73.989868 40.73352800000001, -73.989903 40.734435, -73.988779 40.733965999999995, -73.98718 40.733292000000006, -73.987683 40.73260400000001, -73.988153 40.73196500000002, -73.988613 40.73132300000001, -73.989482 40.73013299999999, -73.989902 40.729558, -73.990359 40.728929, -73.99079 40.728352, -73.991285 40.727762)))",36061004200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"MULTIPOLYGON (((-73.944049 40.822052000000006, -73.943506 40.822627999999995, -73.943235 40.822921, -73.942924 40.823260000000005, -73.941956 40.82455499999999, -73.941503 40.825171, -73.940595 40.82641399999999, -73.939602 40.82600199999999, -73.93986 40.825647999999994, -73.940054 40.825378999999984, -73.940515 40.82475699999999, -73.940971 40.824132000000006, -73.941426 40.823507, -73.941917 40.822836999999986, -73.942411 40.822163999999994, -73.942865 40.821542, -73.943322 40.820917, -73.943778 40.82029399999999, -73.945155 40.820876000000005, -73.944049 40.822052000000006)))",36061025900,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
